id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata 
1433,0.015971128,0.011926388,0.017413827,0.007653626,0.018783998,0.003982263,0.006708504,0.007703136,0.014532751,0.0124547435,0.011899094,0.007654418,0.007059867,0.0057906653,0.0058965893,0.0026193273,0.0029264013,0.008079062,0.008334745,0.012869907,0.005636849,0.0063906037,0.0024680058,0.013268422,0.022949288,0.009752939,0.024248438,0.008699651,0.00806909,0.006888244,0.004439354,0.0029852139,0.0041260947,0.006493134,0.003726951,0.007014841,0.012133762,0.010490519,0.01600674,0.008842139,0.019301558,0.008635833,0.021063985,0.0049028387,0.0057874215,0.010226613,0.004826478,0.0064904504,0.0074838316,0.0072739455,0.0062525636,0.0069841095,0.0296348,0.011305316,0.0078828465,0.0047985837,0.0053906054,0.018719994,0.01701329,0.009485867,0.012614536,0.016002703,0.013814395,0.007944366,0.004696171,0.007375012,0.008874229,0.011978691,0.0116106,0.006032485,0.016496448,0.018234255,0.006789719,0.00966557,0.008339913,0.0040238136,0.010753177,0.0073584076,0.009480007,0.0042600054,0.018149275,0.00775029,0.011931347,0.054255378,0.0045431014,0.007900252,0.0026276486,0.013041566,0.010000722,0.0045611337,0.022812031,0.008236174,0.0048899767,0.006030074,0.0061389636,0.0075977133,0.015312013,0.0036852185,0.0058410126
1434,0.005646148,0.008972328,0.002387897,0.0017335769,0.00967834,0.010888397,0.027435051,0.020991962,0.0108336145,0.011981994,0.017553065,0.0066367122,0.015416779,0.0070067453,0.020572692,0.017591225,0.0070155547,0.020858368,0.0067590894,0.014364653,0.02734608,0.010923569,0.0047528096,0.006419114,0.0060170004,0.013241332,0.012992267,0.005505643,0.0053366544,0.009744941,0.0093787545,0.004692732,0.003657948,0.014654779,0.004498638,0.015795913,0.0028112067,0.019067997,0.0036788222,0.0051577915,0.0073603936,0.009545381,0.004983928,0.0036298027,0.028004581,0.0040195957,0.007839881,0.0058473255,0.010209936,0.0137681905,0.002226803,0.0010973975,0.008813712,0.0045452965,0.0079296995,0.010312955,0.010970464,0.004612347,0.010078259,0.019671818,0.010052171,0.011194187,0.006875354,0.004733729,0.0023247534,0.008576583,0.007590985,0.0192342,0.009471884,0.011702809,0.004810585,0.027605714,0.0051563387,0.009555328,0.021025471,0.010108678,0.0059435163,0.016230842,0.012319096,0.009089604,0.0022953444,0.004844577,0.014329051,0.025708562,0.0073736804,0.011026406,0.008753208,0.010925605,0.006178966,0.0035951238,0.005287437,0.0014060294,0.003530367,0.020142203,0.008553992,0.02473163,0.007787198,0.009447047,0.005015809
1437,0.009257868,0.009318702,0.0078097098,0.003045699,0.004387874,0.009359581,0.019479387,0.014858613,0.009477587,0.0106468005,0.01404949,0.006192569,0.006027755,0.0057789744,0.027303165,0.0037778087,0.0039071403,0.004315675,0.0044361213,0.008593565,0.02924665,0.0173414,0.011336374,0.0045437403,0.013406825,0.010069275,0.011629412,0.006699645,0.00956034,0.007631064,0.010825791,0.005726783,0.0040788236,0.0073378854,0.0067968327,0.005531628,0.0035445723,0.023141006,0.007820563,0.009628968,0.014562175,0.0070249005,0.0067471177,0.0072959294,0.021646919,0.003621866,0.0050848066,0.007470264,0.04392565,0.005317009,0.0049709682,0.0025209263,0.019065587,0.016941773,0.007914665,0.0045662127,0.004616348,0.007650123,0.0061801393,0.036016263,0.015471161,0.021196356,0.005180553,0.0063551096,0.007879906,0.010271065,0.0112010185,0.01306831,0.0058841207,0.006772514,0.002496641,0.021805935,0.0065496145,0.007843937,0.01719641,0.007671548,0.004751058,0.0062900423,0.016640963,0.009197951,0.0048588975,0.0039869803,0.022486478,0.021525463,0.010260077,0.006787445,0.004820861,0.013697173,0.01328481,0.008374197,0.0043365695,0.004346152,0.009649205,0.011301886,0.006356381,0.006587764,0.0058381674,0.011971823,0.004744138
1439,0.0035649743,0.009061476,0.0022520348,0.0049992763,0.015172666,0.010234267,0.016738929,0.020298583,0.007621573,0.003586971,0.01124386,0.0040190183,0.005307887,0.0050143683,0.0116223,0.010781309,0.004012913,0.009403171,0.00406509,0.017648203,0.030811304,0.011627051,0.004158435,0.012477883,0.0069926134,0.010495679,0.007871888,0.0059322002,0.007658275,0.008755352,0.012116066,0.005505684,0.003068409,0.006390755,0.00764758,0.005868371,0.0041062073,0.012333959,0.0037338745,0.001742351,0.01565859,0.009606017,0.0063591967,0.0062191105,0.013223596,0.0039441464,0.0051065315,0.0062618423,0.015065466,0.027019443,0.0052839853,0.002276741,0.009091813,0.015194792,0.019090857,0.007695261,0.008605147,0.0049142656,0.0061852178,0.032000214,0.010377904,0.016641404,0.015229917,0.0046313438,0.002800872,0.008291916,0.0102060195,0.032517582,0.015480443,0.005874914,0.0053596566,0.014928677,0.005174654,0.0076208515,0.022389973,0.006928167,0.0023709668,0.008411095,0.040468678,0.007914824,0.004790719,0.0039458117,0.022399213,0.023563934,0.009605445,0.025555259,0.009309549,0.005563401,0.005699519,0.0029952875,0.004936417,0.007499895,0.0030084334,0.016168581,0.006270891,0.010822504,0.018729491,0.004503709,0.0062669436
1445,0.002242285,0.0062948666,0.020327229,0.002414267,0.008182264,0.0061399317,0.0052724597,0.007797879,0.01206388,0.010321182,0.007875752,0.018541258,0.011078558,0.0032009792,0.00811457,0.0071649067,0.004502075,0.0065803253,0.012728979,0.0056093344,0.0057104644,0.0070623555,0.0032995658,0.012249223,0.0253961,0.016189467,0.028236127,0.025776796,0.011158135,0.008128562,0.010536197,0.002723671,0.0043612723,0.014221424,0.008765587,0.01568807,0.0042042877,0.007790225,0.007804186,0.0020515046,0.014471434,0.017331704,0.0073795575,0.0039230105,0.013840386,0.010221904,0.007933743,0.012700174,0.007312494,0.00905786,0.008869037,0.011229171,0.0048408364,0.004358784,0.008382089,0.006644675,0.017273242,0.010289122,0.0054424377,0.008328548,0.004459647,0.00829183,0.007006527,0.0123019675,0.0038810982,0.0076622246,0.0093926,0.022658274,0.013598905,0.0053418586,0.003923052,0.008523415,0.011079784,0.00782269,0.0107726,0.002533542,0.006806217,0.02644794,0.012864047,0.0059051146,0.0014302032,0.006730822,0.010232568,0.08188156,0.009394284,0.0052622114,0.00296228,0.0041168677,0.0069539496,0.003353232,0.012742285,0.0024162312,0.0032177228,0.0057909163,0.0149883395,0.025172384,0.023865191,0.0020519427,0.0085272975
1447,0.006711956,0.00897585,0.012156172,0.013159035,0.017283043,0.0065455893,0.008724085,0.0051485496,0.026577663,0.012977844,0.0093843145,0.005847419,0.007932275,0.0077708773,0.010199493,0.0024855162,0.0049329014,0.005524032,0.009736099,0.016848233,0.005751629,0.0065360307,0.0038878608,0.00872994,0.014426512,0.012403397,0.033515297,0.005367627,0.007491589,0.0063528963,0.0075942907,0.0059361192,0.0064226934,0.010824039,0.0043822536,0.00904767,0.007708597,0.0088262,0.010027746,0.007933051,0.009525172,0.020023271,0.012242118,0.008386418,0.0037697416,0.00609195,0.0052244887,0.004614414,0.016371788,0.0063786847,0.0039947885,0.006390498,0.022553984,0.013181601,0.009052267,0.0023027805,0.003231729,0.012970745,0.01850714,0.006382555,0.008956731,0.013641084,0.008120278,0.010268046,0.007243074,0.010957573,0.0068322197,0.014379152,0.0054485276,0.018969106,0.018136207,0.01392906,0.007854945,0.008522419,0.016035415,0.006060826,0.01734604,0.004058065,0.005538708,0.005776827,0.010803667,0.010686304,0.02511567,0.023235688,0.006036732,0.01035021,0.0047092168,0.014394573,0.02662793,0.004641752,0.0115743745,0.0063973772,0.003084508,0.018407006,0.008199965,0.008834165,0.015536686,0.0019372563,0.008070049
1451,0.0024661082,0.0062699085,0.010094532,0.0027502505,0.0054722484,0.005282047,0.003977684,0.0028551323,0.004129699,0.0056668785,0.0116803935,0.00817215,0.013601197,0.005582043,0.013178643,0.009669574,0.006137591,0.001381451,0.0007934715,0.006498433,0.008490015,0.004471848,0.0006238379,0.0070740837,0.008982422,0.004633994,0.009972153,0.006206244,0.014275382,0.0090403035,0.0017337264,0.0006149668,0.03047561,0.0033503196,0.0050953063,0.0015040645,0.0023232165,0.0032293221,0.0025944272,0.004728991,0.018676607,0.018565316,0.017960755,0.0045856866,0.02356749,0.0128845675,0.0072052553,0.0035386789,0.01163424,0.026269808,0.0012302973,0.004176306,0.006792417,0.006674511,0.0830749,0.052061602,0.002319243,0.015472043,0.011030612,0.0087535875,0.011663516,0.0019186671,0.014293778,0.005961254,0.002211905,0.0032509412,0.015417302,0.006885345,0.008084388,0.00047953564,0.0013533355,0.011454672,0.0024530208,0.008130202,0.005914639,0.010513159,0.01136099,0.07652568,0.037214167,0.011789656,0.0021333494,0.002125433,0.029011467,0.053631715,0.0031302609,0.0049205837,0.00058844936,0.0016858194,0.019125085,0.004028126,0.001406967,0.0012797131,0.0006395692,0.005064781,0.0041910484,0.0064863665,0.0072175725,0.0015342932,0.0133696785
1453,0.0116294725,0.01616863,0.011483544,0.0011487886,0.013470566,0.001870628,0.022879003,0.02054781,0.021388274,0.004804836,0.012408408,0.0064600036,0.0070977663,0.0011376642,0.013616413,0.0067733275,0.0038348401,0.0027819546,0.012633186,0.001603248,0.011314181,0.004733434,0.005943857,0.0064675584,0.008744192,0.019061968,0.021925949,0.0023472172,0.013059031,0.010866557,0.0048048026,0.0009600428,0.005302652,0.004629192,0.0035935536,0.015628355,0.005044246,0.0030747864,0.0049623763,0.0020160372,0.021835595,0.0066294745,0.0063759936,0.012569494,0.013737182,0.003275464,0.0059154364,0.010628058,0.0712973,0.009047161,0.0040731705,0.005001522,0.020675367,0.025720937,0.013515252,0.008581365,0.003240683,0.008255651,0.0026226544,0.002759152,0.011947162,0.02006255,0.012832806,0.0037166595,0.0020132773,0.0054166294,0.0067068036,0.00886005,0.003930683,0.0027947496,0.0018338149,0.0039521502,0.007372849,0.010748751,0.01386364,0.012058185,0.0072083985,0.010065045,0.06647775,0.013223335,0.0040973686,0.0023919174,0.011036331,0.066579856,0.0035793695,0.00790018,0.0027290962,0.0036560749,0.029855296,0.0052468614,0.0065896544,0.0026325302,0.004414327,0.0038918187,0.005029303,0.002195614,0.0036775197,0.0034017563,0.0020346134
1455,0.01309037,0.014276903,0.007602655,0.0012202542,0.013655111,0.0018388544,0.02256296,0.011543414,0.04113546,0.003086907,0.014189369,0.008161957,0.005848764,0.0008256936,0.0155344745,0.008680626,0.0025912577,0.0028768212,0.017826317,0.0014501091,0.010602548,0.0037897904,0.0038252582,0.007168238,0.008047611,0.010414747,0.019737845,0.004493741,0.0072245453,0.010612251,0.0024722116,0.00075944426,0.0033576821,0.004219689,0.0030830957,0.015743045,0.0062809405,0.0044271024,0.005097303,0.0016777631,0.027803212,0.0029508064,0.008220969,0.010450205,0.010509502,0.0028389227,0.0062141684,0.0076827877,0.08377617,0.010408008,0.0037703714,0.0032592113,0.022390837,0.014853338,0.011727377,0.006699093,0.0021272884,0.0070586703,0.0034853872,0.0029623604,0.017331831,0.012266164,0.017221188,0.004309453,0.0025128268,0.004845126,0.008718875,0.008262331,0.003147674,0.0031742605,0.0015956305,0.003908846,0.0071903095,0.011572857,0.015826846,0.007145457,0.0045972834,0.015255679,0.055823073,0.015183885,0.0021379665,0.001913925,0.010881463,0.107692495,0.002375047,0.0058733034,0.0018280976,0.0028754517,0.020372177,0.005501705,0.005971349,0.0016216603,0.0029742322,0.0022815664,0.007507402,0.0015110736,0.0030813697,0.0016372232,0.0018510512
1456,0.0019293649,0.00531872,0.0032933343,0.0031822596,0.013040401,0.020366877,0.01977256,0.0056988685,0.01502777,0.015718492,0.010800129,0.012035291,0.0045186775,0.0036806844,0.033349246,0.011705092,0.0059888177,0.031225583,0.026725914,0.015617937,0.018193033,0.012707531,0.0018321095,0.003936297,0.027833976,0.0043904292,0.012990769,0.007052955,0.011644249,0.004578612,0.011710858,0.003096464,0.004652826,0.019100081,0.0022551422,0.025913483,0.0050617075,0.040560793,0.0062583075,0.0024556306,0.009793945,0.008911249,0.0044826707,0.0027191949,0.008201914,0.0058792913,0.0056396835,0.011215233,0.00521923,0.010214808,0.0026890128,0.004343956,0.0049100304,0.0029913925,0.0054816864,0.0036747982,0.0054051173,0.0056499857,0.0066944356,0.0060861087,0.008354862,0.01935852,0.0068685315,0.0014863492,0.00393293,0.007161747,0.007171155,0.028438177,0.024358878,0.018556848,0.006792501,0.018438905,0.008822776,0.006994064,0.00757992,0.007847287,0.010797268,0.02441068,0.0045968792,0.005555724,0.003655835,0.0030940797,0.005502594,0.016772598,0.0049583027,0.012922537,0.0092055965,0.010325302,0.0029450029,0.008966158,0.014512504,0.001897516,0.006505488,0.008150529,0.013599168,0.019915836,0.012893555,0.0028745502,0.008353764
1458,0.0054893773,0.015921954,0.0050310087,0.009285251,0.010730828,0.0035058053,0.01007823,0.008755612,0.013395324,0.024731165,0.0074877893,0.031676378,0.0050695706,0.009100517,0.009099243,0.0069875433,0.002341271,0.00697168,0.010984234,0.006270631,0.0040430133,0.004072524,0.002041411,0.013237646,0.028621778,0.0057102866,0.010387861,0.014621907,0.0052405843,0.008241158,0.0047709364,0.0054788105,0.0015929884,0.0076208706,0.007125964,0.005642051,0.009531176,0.0039616157,0.011459732,0.003456174,0.024992613,0.02722014,0.0070261257,0.0030900447,0.00545441,0.01010195,0.007366931,0.009328844,0.0039342926,0.005104625,0.0029406096,0.006078823,0.007682269,0.005334046,0.007254347,0.0019938475,0.0112154195,0.012695274,0.016265195,0.0074786944,0.012242913,0.01306637,0.008398069,0.0127659105,0.009773804,0.010250322,0.011195374,0.017110657,0.03554158,0.014040613,0.032091856,0.022081258,0.012993988,0.02612133,0.009675872,0.004557638,0.0072324667,0.011527433,0.007827967,0.005262069,0.004098934,0.009519867,0.008954399,0.033100687,0.0063055167,0.008800825,0.005513849,0.00960142,0.010325838,0.0025001005,0.015548903,0.005099736,0.0046665524,0.00350931,0.006657538,0.009267107,0.013931268,0.002837375,0.013672899
1462,0.0053228405,0.012985189,0.0066381134,0.0021776075,0.0149730975,0.009135365,0.014175833,0.0045667477,0.031815168,0.01525448,0.009012446,0.010449355,0.0072259116,0.0020840026,0.026209775,0.005913357,0.0039821407,0.022090677,0.03978438,0.0046785492,0.014512159,0.010245378,0.004980371,0.0075799706,0.009812304,0.009250295,0.017976888,0.0044816956,0.011640739,0.007867011,0.016972968,0.008045248,0.0047738715,0.013828158,0.0043374943,0.015782263,0.009630573,0.020691013,0.018169004,0.0064633503,0.013550756,0.010551327,0.0055836164,0.0041720136,0.0054346556,0.009835747,0.009628947,0.0094602,0.0069960733,0.006157292,0.00425131,0.008824316,0.0066028726,0.0052283085,0.0049143173,0.0020389203,0.0050528483,0.0066354424,0.013042858,0.004355507,0.009657761,0.012554911,0.005255042,0.003488502,0.006071721,0.01078396,0.005294911,0.021270148,0.021806156,0.0130241485,0.010761965,0.02551334,0.011058373,0.0140435565,0.016417226,0.011996926,0.009310449,0.018237246,0.004674326,0.002705543,0.0037767093,0.0018165217,0.010211851,0.019320056,0.00930807,0.0073198415,0.0026284272,0.02229695,0.009888764,0.0044368193,0.008710336,0.0020802426,0.0019792416,0.0036000854,0.013219214,0.016557833,0.013895861,0.003728824,0.003464974
1464,0.006868325,0.0087611135,0.008591418,0.0037609185,0.003550862,0.009368572,0.004192219,0.0042001237,0.023907527,0.018416662,0.0117369,0.004246211,0.008241095,0.0030053868,0.011533454,0.007918337,0.011521869,0.021127174,0.028452817,0.0048556244,0.013837629,0.018607939,0.0018577875,0.006169165,0.026968172,0.014170551,0.0139460955,0.014154946,0.011140126,0.0030933183,0.005730614,0.005340738,0.0030219555,0.04083246,0.0043307543,0.004565895,0.011727685,0.02893892,0.008989812,0.0016859382,0.01173115,0.010412236,0.0013263351,0.006824025,0.036095764,0.008394417,0.007246314,0.006233576,0.0031097855,0.0023843793,0.0025575503,0.003578293,0.012320998,0.005835186,0.0041521955,0.0013110136,0.0037430455,0.003986874,0.008300372,0.014626927,0.008128775,0.020394363,0.008134264,0.0052449144,0.02635709,0.00801309,0.02052741,0.0127942525,0.019815776,0.01393854,0.0036520243,0.0051358785,0.008832523,0.013762169,0.0050291503,0.0038826838,0.004455771,0.0067868377,0.016907187,0.00845985,0.007061495,0.002767198,0.018614564,0.019257668,0.014666047,0.0037434336,0.0028950179,0.02045685,0.00869201,0.009442804,0.0073256837,0.0035715133,0.0105536925,0.012551976,0.009887577,0.016216109,0.0035695606,0.0051260614,0.0058106505
1465,0.005935703,0.0059257974,0.0096581755,0.004361685,0.0045946715,0.0070698736,0.01095982,0.011119613,0.01657214,0.011118362,0.012127861,0.008090431,0.014803091,0.008078256,0.022784783,0.0058372724,0.006445251,0.009542389,0.0058242334,0.013700394,0.017422535,0.010856992,0.0056174765,0.005025765,0.012534166,0.01737837,0.013186509,0.007067262,0.012868319,0.0068108793,0.011268299,0.005858297,0.0070299027,0.013044498,0.007547759,0.0054791067,0.0066467477,0.027164044,0.009064267,0.013427056,0.010523218,0.008905668,0.007780818,0.0087825665,0.028690469,0.009124101,0.014690083,0.0082039805,0.01432671,0.005935797,0.004657002,0.0041457675,0.02124763,0.006685099,0.006641795,0.005855833,0.006479525,0.008275214,0.009635114,0.027477045,0.0072496524,0.0065657767,0.008959932,0.010112257,0.009220411,0.008125566,0.008649081,0.0060206573,0.009339897,0.00665732,0.003275305,0.017358843,0.008047742,0.010716405,0.013892897,0.008931171,0.009212002,0.013646908,0.012983615,0.00538438,0.0042334953,0.0044507305,0.022581572,0.03473519,0.008673402,0.0027932085,0.0012940896,0.014884345,0.016743854,0.0063941563,0.005900516,0.0018799175,0.0036317199,0.016142393,0.010978761,0.013688111,0.0064806375,0.005370041,0.006882521
1466,0.0032814431,0.0065764473,0.015599391,0.0037064417,0.004764707,0.008717735,0.0038724253,0.009247687,0.011613689,0.015212122,0.012987536,0.005828149,0.009810886,0.010780109,0.007647167,0.0056715542,0.010267087,0.005728635,0.012146749,0.00661188,0.01394162,0.009940192,0.0036922204,0.006307592,0.020533407,0.013591551,0.0077630975,0.015661541,0.022165257,0.0072738873,0.0028725562,0.0064589684,0.007214389,0.011403177,0.008448506,0.0062407507,0.010048182,0.0147812255,0.019360868,0.009196759,0.020949038,0.010279634,0.015334252,0.0077128042,0.014806138,0.0122454185,0.008575069,0.012981896,0.0076176617,0.0113436775,0.0076225405,0.0035663482,0.017404307,0.0069929566,0.01675328,0.0058386032,0.0042016613,0.01579639,0.00683224,0.020649372,0.010703842,0.022056201,0.012411005,0.011526939,0.021165213,0.005592403,0.013882417,0.010687767,0.002410614,0.0070456066,0.008000447,0.005862472,0.005006875,0.0084843,0.011899975,0.0026396953,0.0035926846,0.0070208437,0.011804781,0.012566383,0.001615491,0.0024338386,0.012234612,0.032472584,0.011920817,0.01020533,0.0021612858,0.02010869,0.013925113,0.0050039217,0.0045734486,0.0026682133,0.009309612,0.0031004113,0.017241988,0.005369128,0.019258587,0.007592028,0.009973531
1470,0.009219775,0.00575648,0.0043581943,0.0045113866,0.012270451,0.011223981,0.009854773,0.007976149,0.011331954,0.019472633,0.0123828,0.005130221,0.015264755,0.004785571,0.012982218,0.0064977934,0.007469348,0.0067617157,0.005556404,0.008499871,0.024888368,0.008283165,0.008326341,0.00856967,0.009030504,0.018548952,0.017349288,0.0057643056,0.010519789,0.010083102,0.011403946,0.0064524687,0.013614877,0.008904931,0.007670626,0.010846581,0.0062076543,0.012366238,0.005951969,0.01641114,0.0072425976,0.010432622,0.0049231937,0.007103698,0.0132275345,0.012057006,0.0056222826,0.0078516295,0.0066592474,0.008735587,0.005193,0.0026036592,0.012905045,0.006937723,0.0064615025,0.0048866887,0.01704861,0.012410431,0.010981624,0.024648795,0.011810328,0.008633496,0.0062766853,0.0094722295,0.0070148804,0.019314952,0.014711345,0.012861683,0.006334554,0.012360142,0.0048050587,0.014446822,0.0028611554,0.0144283315,0.012428527,0.004078477,0.0065797763,0.007804056,0.012994232,0.007846981,0.0056118025,0.009182641,0.019321477,0.030293271,0.0071868817,0.008842214,0.015166625,0.0225436,0.011623638,0.0044280877,0.0052605253,0.002977776,0.005080858,0.014692823,0.008492644,0.013264436,0.014127149,0.0055660508,0.008840933
1478,0.011702831,0.02165582,0.01799783,0.0072609647,0.013010596,0.007137742,0.005332532,0.008556394,0.013191062,0.007765177,0.0124611305,0.0059121666,0.0048747803,0.0020008713,0.014043833,0.0060425494,0.004551467,0.005568311,0.0057354146,0.00738646,0.0064989384,0.010733565,0.0027282478,0.0131479725,0.013968765,0.015240328,0.026253575,0.012579258,0.023474617,0.005565215,0.0063314415,0.001415407,0.005658047,0.0038327072,0.003961989,0.014052424,0.0079855425,0.007948925,0.0085511,0.0053607924,0.03039696,0.007451334,0.040050007,0.006508287,0.0075130453,0.006871699,0.007267766,0.013332194,0.019953799,0.011592839,0.004745475,0.0073342747,0.011442377,0.023964826,0.00836382,0.009054964,0.0036033061,0.011114379,0.007170381,0.005398832,0.005081208,0.013066113,0.013672262,0.0057322728,0.0048487377,0.0049235984,0.011562988,0.006457008,0.005368293,0.0037408634,0.0029924894,0.013845817,0.009840421,0.01453799,0.012977156,0.0026968769,0.0072332905,0.01782934,0.020513305,0.0030232286,0.004421385,0.0075058946,0.01818061,0.055655908,0.0025469265,0.013953643,0.0038886468,0.0032514755,0.03042103,0.013026956,0.0075136456,0.004051239,0.0025816876,0.0030624163,0.005561278,0.0059942408,0.010913423,0.0048602875,0.0020586883
1481,0.0035170633,0.009267938,0.008978354,0.0018960402,0.0067737,0.005639601,0.025428986,0.038381882,0.019806452,0.009700304,0.010620747,0.012248199,0.007256425,0.0031040555,0.009108485,0.0058223326,0.0022605958,0.004953711,0.0048330445,0.012773511,0.014563379,0.022596143,0.0047375374,0.010464333,0.0025778557,0.015208217,0.011635418,0.011076989,0.00668812,0.011432012,0.015895471,0.0048371116,0.0029561508,0.0130113745,0.006613052,0.008532641,0.004779343,0.013318595,0.0046804445,0.0021217212,0.008697172,0.011684522,0.003561513,0.008060328,0.022564063,0.0034765513,0.019591782,0.011176716,0.016974952,0.005226375,0.0034756314,0.0057791527,0.013392194,0.009712965,0.0069163432,0.001902042,0.0108713675,0.0034859036,0.015677024,0.015904203,0.0023344401,0.027091242,0.013408586,0.008762089,0.008585058,0.006759258,0.005914832,0.030452298,0.013849344,0.0069284667,0.006862923,0.009547614,0.011122204,0.0061623347,0.013780747,0.017865611,0.0061891475,0.003519558,0.018677438,0.004745525,0.0062466157,0.0054479884,0.012651896,0.03864736,0.009903284,0.0017530039,0.0017866708,0.007756683,0.00917539,0.013250913,0.01186757,0.0068639377,0.0038959137,0.03007232,0.009547205,0.0070121447,0.0061812256,0.002945523,0.004207579
1484,0.010271266,0.011121318,0.0069252267,0.003688437,0.014807511,0.010011623,0.0050098747,0.0022794292,0.014588198,0.010666464,0.009656472,0.014616502,0.0056807892,0.0018083428,0.01858762,0.0037560465,0.0027684118,0.005743041,0.009041603,0.0073916093,0.008370554,0.011468271,0.0053169215,0.014868215,0.009974544,0.016764943,0.03379869,0.014422239,0.02444529,0.0056710816,0.009383258,0.0047005126,0.008078369,0.003401803,0.009247867,0.010544709,0.0069549647,0.0072615617,0.016019179,0.006095434,0.022738665,0.017804876,0.024020782,0.011322496,0.0048612985,0.010590448,0.0048764595,0.008564561,0.0107999295,0.009009183,0.008772562,0.022192005,0.009744737,0.019847363,0.0042973924,0.0039537195,0.0041558533,0.0147191305,0.009753077,0.0032895121,0.01021626,0.018323164,0.005772963,0.0053639384,0.005524335,0.005687698,0.008472179,0.021049095,0.0097483145,0.0078001763,0.012526797,0.016102217,0.0048707826,0.018574541,0.0058413395,0.0036359665,0.0038582108,0.015459864,0.014002312,0.0037936396,0.0027595689,0.005160338,0.017118432,0.027873592,0.007164757,0.015212723,0.0026919467,0.012750541,0.014063711,0.0069060847,0.006156431,0.0023252359,0.0047104824,0.0019436183,0.013594935,0.015325934,0.010858726,0.008891793,0.007345127
1485,0.0056839683,0.003926937,0.013015565,0.013427633,0.0128652705,0.0026465214,0.0075595533,0.0077007376,0.0060614115,0.00801584,0.006647928,0.006345973,0.012424329,0.007169659,0.012109636,0.007955922,0.00533424,0.006136134,0.0017591255,0.023037191,0.0071058897,0.008562809,0.0028008574,0.004166803,0.010152933,0.0029955907,0.006531744,0.011560609,0.011417974,0.010205541,0.004335918,0.0015119639,0.020514527,0.00832494,0.01288871,0.0051836395,0.0061440417,0.01177102,0.005014394,0.008943348,0.0062442496,0.012960615,0.017625943,0.0064565022,0.009790589,0.009384281,0.011154352,0.0069312174,0.01918891,0.009343152,0.0030897292,0.00495161,0.013066614,0.006716763,0.08509423,0.009117988,0.003312244,0.014174278,0.011935126,0.008529924,0.019566389,0.0020923847,0.027176002,0.009428663,0.0060686553,0.0065864217,0.00892166,0.0065323683,0.005280389,0.004581606,0.0014998043,0.019570611,0.00612186,0.02071681,0.013688202,0.01206306,0.009987537,0.011401478,0.026849376,0.010786908,0.0037470204,0.0069176485,0.025361832,0.031732682,0.0035771367,0.008443223,0.0019139666,0.0017966088,0.03435696,0.006444525,0.0035585181,0.0018646517,0.0008614086,0.011088528,0.004629816,0.009202184,0.0052995966,0.0019582978,0.009300125
